사고유형,X1_High_Risk_Prob,X2_Estimated_Compensation,X3_Accident_Frequency,TOPSIS_CC,순위
"고등학교-기타 교내-방과후과정-긁힘, 찔림",0.0761555352284689,242000.0,4,0.0360434770172049,9319
고등학교-기타 문화·체육공간-방과후과정-사람과의 부딪힘,0.0760813927699603,436000.0,2,0.0360127151083991,9320
중학교-교통구역(스쿨존 내)-차도-하교-넘어짐,0.0759374671804343,1054555.5555555555,18,0.0360085770618908,9321
초등학교-복도-방과후과정-사람 사이에 끼임·눌림,0.0760725718814573,45000.0,1,0.0359950484710685,9322
초등학교-일반(교과)교실-체육-스포츠 활동 중 충격을 가함,0.0358622688403668,157158.96487985214,541,0.0359675098624602,9323
초등학교-놀이터-기타 학교체류-넘어짐,0.075780698974317,345032.2580645161,31,0.0359487696483545,9324
고등학교-특별교실(과학실)-실과(기술·가정)-이물질 접촉에 의한 피부염,0.0759572018676493,34800.0,5,0.0359473067674769,9325
중학교-교통구역(스쿨존 내)-차도-현장학습-넘어짐,0.0759374671804343,186000.0,1,0.0359362961993425,9326
초등학교-화장실-방과후과정-고정된 물체와의 부딪힘,0.0758158270703777,156850.0,20,0.0359203468294152,9327
"초등학교-복도-자습시간-긁힘, 찔림",0.0757398237811212,236750.0,4,0.0358505503950379,9328
초등학교-일반(교과)교실-자유놀이활동시간-고정된 물체와의 부딪힘,0.0757180955429436,443333.3333333333,3,0.035845974225897,9329
고등학교-현관-실과(기술·가정)-물체 사이에 끼임·눌림,0.0756352464727122,1179000.0,1,0.0358400379577394,9330
고등학교-산림·계곡-방과후과정-넘어짐,0.0757277612954487,41000.0,1,0.0358350888212583,9331
중학교-기타 체육·집회공간-방과후과정-물체 사이에 끼임·눌림,0.0756319030397847,134000.0,1,0.0357931174135669,9332
초등학교-운동장-체육-그밖의 손상 사고,0.054581789645784,206238.66348448687,419,0.03578929430717,9333
중학교-특별교실(과학실 외)-기타 학교체류-이동 중 충격을 가함,0.0755329474565686,132000.0,2,0.0357485326269887,9334
중학교-특별교실(과학실 외)-기타 학교체류-움직이는 물체와의 부딪힘,0.0755329474565686,30000.0,1,0.0357444819563445,9335
"초등학교-현관-쉬는시간-긁힘, 찔림",0.0753895003247912,191687.5,16,0.0357122230637243,9336
"고등학교-현관-체육대회-베임, 절단",0.075044608310776,2884000.0,1,0.0357098150994392,9337
초등학교-복도-식사시간(간식 포함)-물건을 운반하는 중 충격을 가함,0.0753918060797571,191125.0,8,0.0356948160492457,9338
"초등학교-학습지원공간-동아리활동-긁힘, 찔림",0.0753834448647975,442000.0,1,0.0356879034622302,9339
"고등학교-운동장-방과후과정-긁힘, 찔림",0.0753746412972933,68800.0,5,0.0356780245160601,9340
초등학교-놀이터-돌봄교실-스포츠 활동 중 충격을 가함,0.0752896903157137,178000.0,5,0.0356416357058592,9341
초등학교-실·내외 체육시설-체육-사람 사이에 끼임·눌림,0.0752175662437254,1052000.0,1,0.0356390749163044,9342
초등학교-기타 교내-하교-사람 사이에 끼임·눌림,0.0753012820967263,28000.0,1,0.0356370017696943,9343
초등학교-기타 보건·위생공간-식사시간(간식 포함)-식중독,0.0752444240403601,119000.0,1,0.0356130070383262,9344
"중학교-기타 체육·집회공간-방과후과정-베임, 절단",0.075241240979193,31500.0,2,0.0356105968728883,9345
초등학교-실·내외 체육시설-체육대회-사람 사이에 끼임·눌림,0.0752175662437254,180000.0,1,0.035602278996239,9346
"중학교-전시관, 체험관-현장학습-고정된 물체와의 부딪힘",0.0751471022738418,112333.33333333331,12,0.0355875582939632,9347
초등학교-기타 보건·위생공간-식사시간(간식 포함)-움직이는 물체와의 부딪힘,0.0751696186744668,197000.0,1,0.035580540780071,9348
초등학교-기타 보건·위생공간-식사시간(간식 포함)-이동 중 충격을 가함,0.0751696186744668,75000.0,3,0.0355799295040091,9349
"고등학교-일반(교과)교실-음악, 미술-넘어짐",0.0750869387010956,616666.6666666666,3,0.0355600794191204,9350
고등학교-현관-하교-물체 사이에 끼임·눌림,0.075044608310776,773000.0,4,0.0355489380283774,9351
고등학교-특별교실(과학실 외)-방과후과정-넘어짐,0.074896398326725,829300.0,20,0.0355197867100118,9352
"초등학교-화장실-기타(음악, 미술 등)-넘어짐",0.0750046605054247,315500.0,6,0.0355154149372168,9353
"초등학교-화장실-식사시간(간식 포함)-베임, 절단",0.0748891695812828,171750.0,16,0.0354795076439056,9354
"고등학교-학습지원공간-실과(기술·가정)-베임, 절단",0.0749083111458621,181545.45454545456,11,0.0354764604958572,9355
초등학교-기타 체육·집회공간-방과후과정-1미터 미만의 높이에서 떨어짐,0.0748882290783663,90400.0,5,0.0354529559884681,9356
고등학교-탈의실/샤워실-방과후과정-넘어짐,0.074896398326725,63000.0,1,0.03545009187939,9357
고등학교-강당(체육관)-동아리활동-물체 사이에 끼임·눌림,0.074883018416782,102750.0,4,0.0354492466652986,9358
초등학교-일반(교과)교실-식사시간(간식 포함)-식중독,0.074835563530517,218500.0,10,0.0354416359668559,9359
초등학교-기타 공용공간-하교-사람과의 부딪힘,0.0746836211056204,120843.75,32,0.0354371387454562,9360
초등학교-기타 교내-체육-사람과의 부딪힘,0.0746836211056204,122064.51612903226,31,0.0354330835910176,9361
"중학교-강당(체육관)-방과후과정-긁힘, 찔림",0.074716926439007,219760.0,25,0.03542875070654,9362
초등학교-일반(교과)교실-체육대회-고정된 물체와의 부딪힘,0.074775077217572,151200.0,10,0.0354115951681702,9363
초등학교-계단-기타 학교체류-그밖의 손상 사고,0.0747821635028888,187428.57142857145,7,0.0354099709228415,9364
초등학교-일반(교과)교실-학교축제-고정된 물체와의 부딪힘,0.074775077217572,93000.0,1,0.0353945949115605,9365
초등학교-일반(교과)교실-현장학습-고정된 물체와의 부딪힘,0.074775077217572,41000.0,1,0.0353932551375664,9366
초등학교-기타 교내-하교-사람과의 부딪힘,0.0746836211056204,183625.0,16,0.0353844701333501,9367
초등학교-기타 공용공간-체육-사람과의 부딪힘,0.0746836211056204,399800.0,5,0.0353676404143986,9368
중학교-강당(체육관)-방과후과정-그밖의 손상 사고,0.074092558795662,452900.0,60,0.0353258912557144,9369
"중학교-기타 공용공간-기타 학교체류-베임, 절단",0.0746085983898291,228500.0,2,0.0353225683321274,9370
고등학교-학습지원공간-자습시간-감전,0.0745618352073233,118666.66666666669,3,0.0352991295007631,9371
고등학교-화장실-이론수업-그밖의 손상 사고,0.0745119784936304,664666.6666666666,3,0.0352953433307965,9372
고등학교-현장실습/근로지(직업계고)-이론수업-그밖의 손상 사고,0.0745119784936304,254000.0,1,0.0352771810256859,9373
고등학교-기타 공용공간-방과후과정-넘어짐,0.0744807511630106,84500.0,2,0.035259158933352,9374
중학교-기타 교외-현장학습-넘어짐,0.0689962602012861,400599.0783410138,217,0.0352302590191706,9375
"고등학교-특별교실(과학실)-자율활동-베임, 절단",0.0742791404539781,1355500.0,2,0.0352231606076898,9376
"초등학교-기타 체육·집회공간-기타 학교체류-긁힘, 찔림",0.0743359163751567,196500.0,12,0.0352135199134532,9377
초등학교-기타 체육·집회공간-기타 학교체류-기타 호흡 곤란,0.0743527137602416,377000.0,1,0.035207348922867,9378
초등학교-학습지원공간-쉬는시간-이동 중 충격을 가함,0.0743175365838772,165875.0,8,0.0351956156399007,9379
고등학교-일반(교과)교실-방과후과정-그밖의 손상 사고,0.0743099469082256,320571.4285714286,7,0.0351949907591704,9380
초등학교-학습지원공간-쉬는시간-움직이는 물체와의 부딪힘,0.0743175365838772,74333.33333333333,6,0.0351894323370496,9381
초등학교-일반(교과)교실-실과(기술·가정)-사람과의 부딪힘,0.0742622586054794,167800.0,10,0.0351740699890763,9382
초등학교-운동장-자습시간-스포츠 활동 중 충격을 가함,0.0742587753605189,312142.8571428572,7,0.0351709590968972,9383
초등학교-기타 교내-돌봄교실-이물질 섭취로 인한 질병,0.0742360846118357,297000.0,1,0.0351505220614122,9384
중학교-문화유적지-동아리활동-이동 중 충격을 가함,0.0742353241841071,83000.0,1,0.0351438954948597,9385
고등학교-학습지원공간-이론수업-넘어짐,0.074201136259535,90000.0,3,0.0351309792425157,9386
초등학교-기타 체육·집회공간-방과후과정-고정된 물체와의 부딪힘,0.0734797644155117,294492.7536231884,69,0.0351012015809977,9387
초등학교-일반(교과)교실-자습시간-스포츠 활동 중 충격을 가함,0.0741067260839492,38000.0,1,0.035083075185126,9388
초등학교-강당(체육관)-방과후과정-1미터 이상의 높이에서 떨어짐,0.0740584997669762,234700.0,10,0.0350814698849965,9389
중학교-특별교실(과학실)-동아리활동-이물질 접촉에 의한 피부염,0.0740960206590038,7000.0,1,0.0350773559386937,9390
중학교-기타 문화·체육공간-동아리활동-물체 사이에 끼임·눌림,0.0740391591044491,202000.0,1,0.0350561725095844,9391
중학교-특별교실(과학실 외)-기타 학교체류-넘어짐,0.0740124732601018,335000.0,5,0.035053885746381,9392
"고등학교-기타 교내-실과(기술·가정)-긁힘, 찔림",0.0739920916287785,315555.5555555556,9,0.0350511435515436,9393
"고등학교-현관-실과(기술·가정)-베임, 절단",0.0740167472694579,93000.0,1,0.0350427203600651,9394
중학교-실·내외 체육시설-진로활동-넘어짐,0.0728331447683652,767829.7872340425,94,0.0350406549070504,9395
초등학교-특별교실(과학실 외)-체육-넘어짐,0.0702179752164674,215227.77777777775,180,0.0350345322354784,9396
중학교-운동장-진로활동-그밖의 손상 사고,0.073595560175018,913800.0,45,0.0350253531042764,9397
"고등학교-기타 교외-실과(기술·가정)-긁힘, 찔림",0.0739595084366776,166000.0,1,0.0350181567656187,9398
초등학교-기타 공용공간-기타 학교체류-넘어짐,0.0737218908327127,331914.28571428574,35,0.0350102366685469,9399
중학교-기타 교내-방과후과정-그밖의 손상 사고,0.0739000719575371,440000.0,2,0.0350008505647212,9400
중학교-운동장-학교축제-넘어짐,0.0737278447252211,476777.77777777775,18,0.0349561632533695,9401
중학교-교무실-자습시간-이물질 접촉에 의한 피부염,0.0738135729045175,21000.0,1,0.0349466060890237,9402
중학교-운동장-현장학습-넘어짐,0.0737278447252211,233375.0,8,0.0349238647309064,9403
초등학교-기타 체육·집회공간-동아리활동-그밖의 손상 사고,0.0737089120895473,58000.0,1,0.0348989385436868,9404
고등학교-기타 문화·체육공간-동아리활동-사람과의 부딪힘,0.0736679017602179,529000.0,1,0.0348951289819638,9405
"중학교-특별교실(과학실 외)-진로활동-긁힘, 찔림",0.0736903108278545,29666.666666666668,3,0.0348923519461796,9406
"중학교-영화관, 공연장-동아리활동-기타 호흡 곤란",0.0736706854818661,74000.0,1,0.0348816011172657,9407
초등학교-강당(체육관)-동아리활동-사람 사이에 끼임·눌림,0.0736081253246418,132500.0,2,0.0348554401370615,9408
초등학교-기타 교내-기타 학교체류-넘어짐,0.0734226626312545,219468.75,32,0.0348548742952168,9409
초등학교-특별교실(과학실)-기타 학교체류-고정된 물체와의 부딪힘,0.0735983786102217,167000.0,2,0.0348518795638851,9410
초등학교-강당(체육관)-방과후과정-1미터 미만의 높이에서 떨어짐,0.0728574792496355,304273.9726027397,73,0.0348450151166953,9411
고등학교-강당(체육관)-방과후과정-움직이는 물체와의 부딪힘,0.068644555452854,351101.9417475728,206,0.0348434977696116,9412
고등학교-기타 교외-동아리활동-사람과의 부딪힘,0.0735750079068781,80000.0,2,0.0348386678634866,9413
"고등학교-기타 공용공간-실과(기술·가정)-긁힘, 찔림",0.0735575561753464,37000.0,2,0.0348294839805966,9414
고등학교-특별교실(과학실 외)-방과후과정-동물에게 물림(사람 포함),0.0735042087305942,75000.0,1,0.0348043457274334,9415
초등학교-일반(교과)교실-기타 학교체류-물체 사이에 끼임·눌림,0.0733048672513074,224034.4827586207,29,0.0347882490384814,9416
"초등학교-일반(교과)교실-기타 학교체류-베임, 절단",0.0733048672513074,287368.4210526316,19,0.0347560054946183,9417
고등학교-현관-자율활동-넘어짐,0.0733882575625224,168000.0,1,0.0347530294030856,9418
"중학교-기타 관리·행정공간-기타 학교체류-베임, 절단",0.073292027394736,110000.0,1,0.0347067519165682,9419
중학교-교통구역(스쿨존 내)-교통수단 안-하교-넘어짐,0.0732221455681757,218000.0,1,0.0346773604236155,9420
중학교-강당(체육관)-자습시간-그밖의 손상 사고,0.0731643610542662,795500.0,2,0.0346742333322467,9421
중학교-교통구역(스쿨존 내)-교통수단 안-현장학습-넘어짐,0.0732221455681757,35000.0,1,0.0346723929982389,9422
중학교-특별교실(과학실 외)-방과후과정-넘어짐,0.0731254057933204,411000.0,5,0.0346446244193963,9423
중학교-기타 체육·집회공간-기타 학교체류-1미터 미만의 높이에서 떨어짐,0.0719849396504259,5223000.0,1,0.0346392368632027,9424
고등학교-기타 교내-방과후과정-고정된 물체와의 부딪힘,0.0730827188188921,471571.4285714286,7,0.0346305058453394,9425
고등학교-특별교실(과학실)-방과후과정-넘어짐,0.0730477371101684,599000.0,8,0.0346211895659407,9426
초등학교-특별교실(과학실 외)-자습시간-물체 사이에 끼임·눌림,0.0731029937142578,85000.0,3,0.0346210542771766,9427
유치원-일반(교과)교실-그 밖의 교육활동 시간-고정된 물체와의 부딪힘,0.0005761662990209,146722.68907563025,595,0.0346082362068157,9428
중학교-기타 체육·집회공간-체육대회-사람과의 부딪힘,0.0730263919427271,432428.5714285714,7,0.0346028899838863,9429
중학교-기타 체육·집회공간-하교-사람과의 부딪힘,0.0730263919427271,496000.0,3,0.0345986852284507,9430
중학교-기타 체육·집회공간-학교축제-사람과의 부딪힘,0.0730263919427271,345000.0,1,0.0345905025010117,9431
초등학교-실·내외 체육시설-현장학습-넘어짐,0.0711995518726508,309581.9672131148,122,0.0345896453396174,9432
초등학교-실·내외 체육시설-진로활동-스포츠 활동 중 충격을 가함,0.0730309823810459,98500.0,2,0.0345865536331911,9433
초등학교-복도-하교-사람과의 부딪힘,0.0707838856228782,216429.62962962964,135,0.0345703020444076,9434
중학교-교통구역(스쿨존 내)-차도-하교-고정된 물체와의 부딪힘,0.0729274421682014,538285.7142857143,7,0.0345609589396441,9435
"초등학교-화장실-쉬는시간-베임, 절단",0.072713869092131,257567.5675675676,37,0.0345490586288378,9436
유치원-일반(교과)교실-자유놀이활동시간-넘어짐,0.0003045109046859,166230.63973063973,594,0.0345485081321715,9437
고등학교-복도-방과후과정-고정된 물체와의 부딪힘,0.0727996187344292,1402500.0,2,0.0345393835040965,9438
초등학교-행정실/방송실-기타 학교체류-고정된 물체와의 부딪힘,0.0729165410102527,95000.0,1,0.0345320002147587,9439
초등학교-실·내외 체육시설-체육-넘어짐,0.0711995518726508,291752.13675213675,117,0.0345267481376253,9440
초등학교-복도-방과후과정-넘어짐,0.0676234669581573,255820.75471698117,212,0.0345182684417317,9441
"중학교-공원, 유원 시설-방과후과정-스포츠 활동 중 충격을 가함",0.0728639594601255,56000.0,1,0.0345065873528764,9442
"초등학교-기타 교내-기타 학교체류-긁힘, 찔림",0.072812982973971,120600.0,5,0.0344904049069375,9443
초등학교-숙박시설/식당-현장학습-고정된 물체와의 부딪힘,0.0728217034297495,50000.0,1,0.0344868148883966,9444
중학교-교통구역(스쿨존 외)-기타 교통구역-하교-고정된 물체와의 부딪힘,0.07276075760313,500750.0,4,0.034476982544081,9445
중학교-기타 체육·집회공간-동아리활동-이물질 접촉에 의한 피부염,0.072768584060351,185000.0,1,0.0344657571135304,9446
중학교-교통구역(스쿨존 외)-교통수단 안-하교-고정된 물체와의 부딪힘,0.07276075760313,179000.0,1,0.0344619496769027,9447
고등학교-계단-방과후과정-그밖의 손상 사고,0.0726781182721593,19000.0,1,0.0344193811913897,9448
초등학교-일반(교과)교실-기타 학교체류-고정된 물체와의 부딪힘,0.0709808095895374,248956.1403508772,114,0.0343889319719585,9449
중학교-교통구역(스쿨존 외)-기타 교통구역-동아리활동-이동 중 충격을 가함,0.0725682185019913,368000.0,2,0.0343797858455602,9450
초등학교-계단-동아리활동-사람과의 부딪힘,0.0725835431928434,26000.0,1,0.0343756226883548,9451
중학교-교통구역(스쿨존 외)-인도-동아리활동-이동 중 충격을 가함,0.0725682185019913,144000.0,3,0.0343742519996211,9452
중학교-특별교실(과학실 외)-체육-넘어짐,0.0724318705164353,413347.8260869565,23,0.0343673468003368,9453
중학교-어린이 놀이시설-동아리활동-1미터 미만의 높이에서 떨어짐,0.072527700635245,314000.0,2,0.0343591489421468,9454
"초등학교-전시관, 체험관-수련활동, 수학여행-이동 중 충격을 가함",0.0725401325149975,117000.0,1,0.0343577598401848,9455
"초등학교-전시관, 체험관-수련활동, 수학여행-움직이는 물체와의 부딪힘",0.0725401325149975,47000.0,2,0.0343572775231468,9456
중학교-특별교실(과학실 외)-하교-넘어짐,0.0724318705164353,1151000.0,1,0.0343515503727202,9457
"중학교-계단-음악, 미술-그밖의 손상 사고",0.0725162127757949,88000.0,1,0.0343458886638556,9458
중학교-특별교실(과학실)-기타 학교체류-그밖의 손상 사고,0.0723728111486318,356000.0,1,0.0342872850877649,9459
"초등학교-화장실-기타 활동시간-긁힘, 찔림",0.0723468680037776,17000.0,1,0.0342654764381705,9460
중학교-기숙사-기타 학교체류-물체 사이에 끼임·눌림,0.072333411307879,120666.66666666669,3,0.0342645382718076,9461
"중학교-기숙사-기타 학교체류-베임, 절단",0.072333411307879,52000.0,1,0.034260068025503,9462
초등학교-복도-자유놀이활동시간-이동 중 충격을 가함,0.0722616435801829,758000.0,1,0.0342518125438253,9463
초등학교-복도-자습시간-이동 중 충격을 가함,0.0722616435801829,270400.0,5,0.0342386291602224,9464
초등학교-복도-자습시간-움직이는 물체와의 부딪힘,0.0722616435801829,159000.0,4,0.0342337375151173,9465
초등학교-산림·계곡-체육-곤충·식물 등에 쏘임,0.0722782314256028,10000.0,1,0.0342334291154315,9466
초등학교-놀이터-방과후과정-1미터 이상의 높이에서 떨어짐,0.0720539508342164,666263.1578947369,19,0.0341891709660812,9467
초등학교-기타 공용공간-방과후과정-사람과의 부딪힘,0.0721389731340636,165800.0,5,0.0341785183295428,9468
"중학교-화장실-기타 학교체류-긁힘, 찔림",0.0719986046846718,53000.0,1,0.0341045500110297,9469
중학교-일반(교과)교실-기타 학교체류-1미터 이상의 높이에서 떨어짐,0.0719589885656362,362000.0,4,0.0340993986239575,9470
초등학교-실·내외 체육시설-돌봄교실-그밖의 손상 사고,0.071950651440143,90000.0,1,0.0340831988249796,9471
"중학교-공원, 유원 시설-동아리활동-이동 중 충격을 가함",0.0718762201085039,229800.0,5,0.0340582747553365,9472
"중학교-공원, 유원 시설-동아리활동-움직이는 물체와의 부딪힘",0.0718762201085039,159333.33333333334,6,0.0340579158221663,9473
초등학교-기타 교내-돌봄교실-이동 중 충격을 가함,0.0718216321377221,590600.0,5,0.0340457660989006,9474
초등학교-기타 교내-돌봄교실-움직이는 물체와의 부딪힘,0.0718216321377221,148555.55555555556,9,0.0340378578054276,9475
고등학교-교통구역(스쿨존 외)-기타 교통구역-동아리활동-물체 사이에 끼임·눌림,0.0708682488035141,4666000.0,1,0.0340264184852833,9476
중학교-일반(교과)교실-기타 학교체류-1미터 미만의 높이에서 떨어짐,0.071765155458011,270500.0,10,0.0340172526324182,9477
"고등학교-특별교실(과학실)-하교-긁힘, 찔림",0.0718055119105006,51500.0,2,0.0340160917536083,9478
"초등학교-현관-동아리활동-긁힘, 찔림",0.0717911425834962,36000.0,1,0.034007742158012,9479
고등학교-행정실/방송실-체육대회-물체 사이에 끼임·눌림,0.0717319602366824,115000.0,1,0.0339822303392519,9480
중학교-기타 문화·체육공간-진로활동-사람과의 부딪힘,0.0715829763725516,1287400.0,5,0.0339711817869054,9481
초등학교-산림·계곡-현장학습-고정된 물체와의 부딪힘,0.0717089617688203,41500.0,2,0.033970982702569,9482
중학교-특별교실(과학실 외)-체육-물체 사이에 끼임·눌림,0.0716609097784613,200500.0,10,0.033966682542584,9483
고등학교-특별교실(과학실)-방과후과정-동물에게 물림(사람 포함),0.0716872479598326,30000.0,2,0.0339606170303824,9484
초등학교-특별교실(과학실 외)-동아리활동-넘어짐,0.0715841917943807,119916.66666666669,12,0.0339331851975978,9485
"중학교-전시관, 체험관-현장학습-사람과의 부딪힘",0.0715576875504447,262500.0,2,0.0339067641921278,9486
초등학교-화장실-이론수업-사람과의 부딪힘,0.0715501037458228,183250.0,4,0.0339037569660471,9487
"중학교-강당(체육관)-음악, 미술-그밖의 손상 사고",0.0712393182300051,1828000.0,1,0.0338444275326794,9488
중학교-특별교실(과학실)-방과후과정-넘어짐,0.0713304752971858,671500.0,2,0.0338164310186922,9489
고등학교-기숙사-방과후과정-고정된 물체와의 부딪힘,0.071028519545752,2518000.0,1,0.0338093498287131,9490
특수학교-교통구역(스쿨존 외)-교통수단 안-하교-그밖의 손상 사고,0.0001230685410246,32061000.0,1,0.0337967904726005,9491
중학교-기타 자연-현장학습-고정된 물체와의 부딪힘,0.0712791709678104,165000.0,1,0.033773145175214,9492
초등학교-실·내외 체육시설-체육대회-넘어짐,0.0711995518726508,468111.1111111111,9,0.0337590241375153,9493
초등학교-기타 교내-체육-그밖의 손상 사고,0.0709923136327304,151052.63157894736,38,0.0337511972055566,9494
고등학교-현관-이론수업-넘어짐,0.0712286663383205,85000.0,1,0.0337475414649763,9495
초등학교-기타 교외-현장학습-그밖의 손상 사고,0.0707738598606445,374140.0,50,0.0337213203523116,9496
초등학교-기타 체육·집회공간-체육-사람과의 부딪힘,0.0525894544781303,180483.02872062664,383,0.033677279106823,9497
고등학교-특별교실(과학실 외)-실과(기술·가정)-넘어짐,0.0708968722291659,1234285.7142857143,14,0.0336674531206128,9498
초등학교-기타 교내-하교-그밖의 손상 사고,0.0709923136327304,353181.8181818182,11,0.033662776949954,9499
중학교-기타 교내-체육-넘어짐,0.0688507772644267,400424.2424242424,132,0.0336550023585948,9500
초등학교-현관-식사시간(간식 포함)-움직이는 물체와의 부딪힘,0.0704575493568073,161338.70967741936,62,0.033646660347549,9501
"초등학교-강당(체육관)-음악, 미술-1미터 미만의 높이에서 떨어짐",0.0709833368099245,58000.0,1,0.0336328279149026,9502
초등학교-강당(체육관)-자율활동-그밖의 손상 사고,0.0709218389464229,408900.0,10,0.0336297789262157,9503
초등학교-기타 교내-식사시간(간식 포함)-물건을 운반하는 중 충격을 가함,0.070957188241398,131000.0,1,0.033622537648502,9504
초등학교-기타 자연-현장학습-넘어짐,0.0709122182388982,321777.7777777777,9,0.0336202742297125,9505
초등학교-강당(체육관)-학교축제-화학물질 접촉·흡입·섭취,0.0709320124431928,97000.0,1,0.0336099434813357,9506
초등학교-강당(체육관)-체육-화학물질 접촉·흡입·섭취,0.0709320124431928,15000.0,1,0.033607947964975,9507
중학교-기타 교내-동아리활동-물체 사이에 끼임·눌림,0.0709114425916579,205000.0,4,0.0336074721523674,9508
초등학교-기타 자연-체육-넘어짐,0.0709122182388982,86000.0,1,0.0336004610613596,9509
중학교-교통구역(스쿨존 내)-교통수단 안-현장학습-고정된 물체와의 부딪힘,0.0708824277954699,159000.0,1,0.0335885401159148,9510
중학교-교통구역(스쿨존 내)-교통수단 안-하교-고정된 물체와의 부딪힘,0.0708824277954699,62000.0,1,0.0335860138224162,9511
초등학교-기타 교외-체육-그밖의 손상 사고,0.0707738598606445,111727.27272727272,11,0.0335539597823813,9512
초등학교-복도-체육-사람과의 부딪힘,0.0707838856228782,165750.0,4,0.0335470440482223,9513
초등학교-기타 교외-하교-그밖의 손상 사고,0.0707738598606445,56500.0,4,0.033539536711914,9514
초등학교-현관-식사시간(간식 포함)-이동 중 충격을 가함,0.0704575493568073,239341.4634146341,41,0.0335201863243726,9515
중학교-실·내외 체육시설-체육-고정된 물체와의 부딪힘,0.0704691454398253,276393.9393939394,33,0.0334888966162803,9516
"중학교-공원, 유원 시설-현장학습-동물에게 물림(사람 포함)",0.0706378652561641,223000.0,2,0.0334779326463017,9517
중학교-강당(체육관)-체육대회-넘어짐,0.063873232472319,348949.3670886076,237,0.0334703354129389,9518
중학교-기타 공용공간-동아리활동-움직이는 물체와의 부딪힘,0.0705760434578225,186000.0,1,0.0334468343293094,9519
중학교-실·내외 체육시설-체육대회-고정된 물체와의 부딪힘,0.0704691454398253,458533.3333333333,15,0.0334327557074313,9520
중학교-실·내외 체육시설-현장학습-고정된 물체와의 부딪힘,0.0704691454398253,208687.5,16,0.0334271291353955,9521
초등학교-운동장-동아리활동-그밖의 손상 사고,0.0705153919400334,78857.14285714286,7,0.0334248919352916,9522
중학교-문화유적지-자율활동-물체 사이에 끼임·눌림,0.0705285719465711,105000.0,1,0.0334225667334235,9523
초등학교-일반(교과)교실-쉬는시간-이물질 섭취로 인한 질병,0.0705041331040482,201750.0,4,0.0334179662543776,9524
중학교-실·내외 체육시설-학교축제-고정된 물체와의 부딪힘,0.0704691454398253,153500.0,2,0.0333974952790795,9525
"초등학교-어린이 놀이시설-수련활동, 수학여행-이동 중 충격을 가함",0.0704193824648095,113000.0,5,0.033377682306217,9526
초등학교-기타 체육·집회공간-기타 학교체류-그밖의 손상 사고,0.0703660911287039,288375.0,8,0.0333632313957197,9527
"고등학교-놀이터-음악, 미술-넘어짐",0.0703606307437782,375000.0,1,0.0333525783441669,9528
중학교-특별교실(과학실 외)-실과(기술·가정)-고온의 물체·물질 접촉·흡입·섭취,0.0630721282398163,224714.2857142857,245,0.0333242756441951,9529
중학교-교통구역(스쿨존 내)-인도-하교-1미터 미만의 높이에서 떨어짐,0.0702083859971937,593750.0,8,0.0333009983238471,9530
초등학교-특별교실(과학실 외)-하교-넘어짐,0.0702179752164674,98250.0,4,0.0332820592992589,9531
초등학교-특별교실(과학실 외)-체육대회-넘어짐,0.0702179752164674,206000.0,1,0.0332808820545849,9532
초등학교-기타 체육·집회공간-방과후과정-화학물질 접촉·흡입·섭취,0.0702255341676572,14000.0,1,0.0332794330958335,9533
초등학교-특별교실(과학실 외)-학교축제-넘어짐,0.0702179752164674,15000.0,1,0.0332759405170491,9534
중학교-교통구역(스쿨존 내)-기타 교통구역-하교-1미터 미만의 높이에서 떨어짐,0.0702083859971937,154000.0,1,0.0332749613497555,9535
중학교-교통구역(스쿨존 내)-인도-방과후과정-고정된 물체와의 부딪힘,0.0698398775031928,2656000.0,1,0.0332719965712229,9536
중학교-운동장-방과후과정-물체 사이에 끼임·눌림,0.0700920493706388,984000.0,4,0.0332585850237817,9537
"중학교-전시관, 체험관-진로활동-베임, 절단",0.0701599622347816,139000.0,2,0.0332533048000139,9538
"고등학교-특별교실(과학실 외)-방과후과정-긁힘, 찔림",0.0700329277240194,291619.04761904763,21,0.0332413867836341,9539
초등학교-현관-쉬는시간-그밖의 손상 사고,0.0701058079685378,176875.0,8,0.0332388262920127,9540
고등학교-특별교실(과학실 외)-방과후과정-기타 호흡 곤란,0.0701222086692827,131000.0,1,0.0332342609512289,9541
"중학교-일반(교과)교실-음악, 미술-긁힘, 찔림",0.0698251037799274,104825.0,40,0.033217476144031,9542
초등학교-기타 체육·집회공간-체육-움직이는 물체와의 부딪힘,0.0422849653066643,143551.11111111112,450,0.033201524534859,9543
중학교-교통구역(스쿨존 외)-차도-하교-고정된 물체와의 부딪힘,0.0699601490563837,719000.0,3,0.0331826191583956,9544
"중학교-운동장-방과후과정-베임, 절단",0.0699495475383194,672333.3333333334,3,0.0331756066432799,9545
중학교-교통구역(스쿨존 외)-자전거도로-하교-고정된 물체와의 부딪힘,0.0699601490563837,503000.0,3,0.0331735778652448,9546
중학교-청소년 수련 시설-현장학습-사람과의 부딪힘,0.0699745585044777,116666.66666666669,3,0.0331678406544251,9547
중학교-청소년 수련 시설-체육-사람과의 부딪힘,0.0699745585044777,194000.0,1,0.0331673139544104,9548
중학교-교통구역(스쿨존 외)-차도-현장학습-고정된 물체와의 부딪힘,0.0699601490563837,138000.0,1,0.0331590663291136,9549
초등학교-계단-방과후과정-넘어짐,0.0537880304517587,231439.77591036411,357,0.0331272418951767,9550
